state_code|code|name|active
HID|081|Zacualtipán de Ángeles|true
JAL|081|Santa María de los Ángeles|true
MEX|081|Tecámac|true
MIC|081|Susupuato|true
OAX|081|San Agustín Atenango|true
PUE|081|Ixcamilpa de Guerrero|true
VER|081|Ixhuatlancillo|true
YUC|081|Tekom|true
CHP|082|Sitalá|true
HID|082|Zapotlán de Juárez|true
JAL|082|Sayula|true
MEX|082|Tejupilco|true
MIC|082|Tacámbaro|true
OAX|082|San Agustín Chayuco|true
PUE|082|Ixcaquixtla|true
VER|082|Ixhuatlán del Sureste|true
YUC|082|Telchac Pueblo|true
CHP|083|Socoltenango|true
HID|083|Zempoala|true
JAL|083|Tala|true
MEX|083|Temamatla|true
MIC|083|Tancítaro|true
OAX|083|San Agustín de las Juntas|true
PUE|083|Ixtacamaxtitlán|true
VER|083|Ixhuatlán de Madero|true
YUC|083|Telchac Puerto|true
CHP|084|Solosuchiapa|true
HID|084|Zimapán|true
JAL|084|Talpa de Allende|true
MEX|084|Temascalapa|true
MIC|084|Tangamandapio|true
OAX|084|San Agustín Etla|true
PUE|084|Ixtepec|true
VER|084|Ixmatlahuacan|true
YUC|084|Temax|true
CHP|085|Soyaló|true
JAL|085|Tamazula de Gordiano|true
MEX|085|Temascalcingo|true
MIC|085|Tangancícuaro|true
OAX|085|San Agustín Loxicha|true
PUE|085|Izúcar de Matamoros|true
VER|085|Ixtaczoquitlán|true
YUC|085|Temozón|true
CHP|086|Suchiapa|true
JAL|086|Tapalpa|true
MEX|086|Temascaltepec|true
MIC|086|Tanhuato|true
OAX|086|San Agustín Tlacotepec|true
PUE|086|Jalpan|true
VER|086|Jalacingo|true
YUC|086|Tepakán|true
CHP|087|Suchiate|true
JAL|087|Tecalitlán|true
MEX|087|Temoaya|true
MIC|087|Taretan|true
OAX|087|San Agustín Yatareni|true
PUE|087|Jolalpan|true
VER|087|Xalapa|true
YUC|087|Tetiz|true
CHP|088|Sunuapa|true
JAL|088|Tecolotlán|true
MEX|088|Tenancingo|true
MIC|088|Tarímbaro|true
OAX|088|San Andrés Cabecera Nueva|true
PUE|088|Jonotla|true
VER|088|Jalcomulco|true
YUC|088|Teya|true
CHP|089|Tapachula|true
JAL|089|Techaluta de Montenegro|true
MEX|089|Tenango del Aire|true
MIC|089|Tepalcatepec|true
OAX|089|San Andrés Dinicuiti|true
PUE|089|Jopala|true
VER|089|Jáltipan|true
YUC|089|Ticul|true
CHP|090|Tapalapa|true
JAL|090|Tenamaxtlán|true
MEX|090|Tenango del Valle|true
MIC|090|Tingambato|true
OAX|090|San Andrés Huaxpaltepec|true
PUE|090|Juan C. Bonilla|true
VER|090|Jamapa|true
YUC|090|Timucuy|true
CHP|091|Tapilula|true
JAL|091|Teocaltiche|true
MEX|091|Teoloyucan|true
MIC|091|Tingüindín|true
OAX|091|San Andrés Huayápam|true
PUE|091|Juan Galindo|true
VER|091|Jesús Carranza|true
YUC|091|Tinum|true
CHP|092|Tecpatán|true
JAL|092|Teocuitatlán de Corona|true
MEX|092|Teotihuacán|true
MIC|092|Tiquicheo de Nicolás Romero|true
OAX|092|San Andrés Ixtlahuaca|true
PUE|092|Juan N. Méndez|true
VER|092|Xico|true
YUC|092|Tixcacalcupul|true
CHP|093|Tenejapa|true
JAL|093|Tepatitlán de Morelos|true
MEX|093|Tepetlaoxtoc|true
MIC|093|Tlalpujahua|true
OAX|093|San Andrés Lagunas|true
PUE|093|Lafragua|true
VER|093|Jilotepec|true
YUC|093|Tixkokob|true
CHP|094|Teopisca|true
JAL|094|Tequila|true
MEX|094|Tepetlixpa|true
MIC|094|Tlazazalca|true
OAX|094|San Andrés Nuxiño|true
PUE|094|Libres|true
VER|094|Juan Rodríguez Clara|true
YUC|094|Tixmehuac|true
JAL|095|Teuchitlán|true
MEX|095|Tepotzotlán|true
MIC|095|Tocumbo|true
OAX|095|San Andrés Paxtlán|true
PUE|095|La Magdalena Tlatlauquitepec|true
VER|095|Juchique de Ferrer|true
YUC|095|Tixpéhual|true
CHP|096|Tila|true
JAL|096|Tizapán el Alto|true
MEX|096|Tequixquiac|true
MIC|096|Tumbiscatío|true
OAX|096|San Andrés Sinaxtla|true
PUE|096|Mazapiltepec de Juárez|true
VER|096|Landero y Coss|true
YUC|096|Tizimín|true
CHP|097|Tonalá|true
JAL|097|Tlajomulco de Zúñiga|true
MEX|097|Texcaltitlán|true
MIC|097|Turicato|true
OAX|097|San Andrés Solaga|true
PUE|097|Mixtla|true
VER|097|Lerdo de Tejada|true
YUC|097|Tunkás|true
CHP|098|Totolapa|true
JAL|098|San Pedro Tlaquepaque|true
MEX|098|Texcalyacac|true
MIC|098|Tuxpan|true
OAX|098|San Andrés Teotilálpam|true
PUE|098|Molcaxac|true
VER|098|Magdalena|true
YUC|098|Tzucacab|true
CHP|099|La Trinitaria|true
JAL|099|Tolimán|true
MEX|099|Texcoco|true
MIC|099|Tuzantla|true
OAX|099|San Andrés Tepetlapa|true
PUE|099|Cañada Morelos|true
VER|099|Maltrata|true
YUC|099|Uayma|true
CHP|100|Tumbalá|true
JAL|100|Tomatlán|true
MEX|100|Tezoyuca|true
MIC|100|Tzintzuntzan|true
OAX|100|San Andrés Yaá|true
PUE|100|Naupan|true
VER|100|Manlio Fabio Altamirano|true
YUC|100|Ucú|true
CHP|101|Tuxtla Gutiérrez|true
JAL|101|Tonalá|true
MEX|101|Tianguistenco|true
MIC|101|Tzitzio|true
OAX|101|San Andrés Zabache|true
PUE|101|Nauzontla|true
VER|101|Mariano Escobedo|true
YUC|101|Umán|true
CHP|102|Tuxtla Chico|true
JAL|102|Tonaya|true
MEX|102|Timilpan|true
MIC|102|Uruapan|true
OAX|102|San Andrés Zautla|true
PUE|102|Nealtican|true
VER|102|Martínez de la Torre|true
YUC|102|Valladolid|true
CHP|103|Tuzantán|true
JAL|103|Tonila|true
MEX|103|Tlalmanalco|true
MIC|103|Venustiano Carranza|true
OAX|103|San Antonino Castillo Velasco|true
PUE|103|Nicolás Bravo|true
VER|103|Mecatlán|true
YUC|103|Xocchel|true
CHP|104|Tzimol|true
JAL|104|Totatiche|true
MEX|104|Tlalnepantla de Baz|true
MIC|104|Villamar|true
OAX|104|San Antonino el Alto|true
PUE|104|Nopalucan|true
VER|104|Mecayapan|true
YUC|104|Yaxcabá|true
CHP|105|Unión Juárez|true
JAL|105|Tototlán|true
MEX|105|Tlatlaya|true
MIC|105|Vista Hermosa|true
OAX|105|San Antonino Monte Verde|true
PUE|105|Ocotepec|true
VER|105|Medellín|true
YUC|105|Yaxkukul|true
CHP|106|Venustiano Carranza|true
JAL|106|Tuxcacuesco|true
MEX|106|Toluca|true
MIC|106|Yurécuaro|true
OAX|106|San Antonio Acutla|true
PUE|106|Ocoyucan|true
VER|106|Miahuatlán|true
YUC|106|Yobaín|true
CHP|107|Villa Corzo|true
JAL|107|Tuxcueca|true
MEX|107|Tonatico|true
MIC|107|Zacapu|true
OAX|107|San Antonio de la Cal|true
PUE|107|Olintla|true
VER|107|Las Minas|true
CHP|108|Villaflores|true
JAL|108|Tuxpan|true
MEX|108|Tultepec|true
MIC|108|Zamora|true
OAX|108|San Antonio Huitepec|true
PUE|108|Oriental|true
VER|108|Minatitlán|true
CHP|109|Yajalón|true
JAL|109|Unión de San Antonio|true
MEX|109|Tultitlán|true
MIC|109|Zináparo|true
OAX|109|San Antonio Nanahuatípam|true
PUE|109|Pahuatlán|true
VER|109|Misantla|true
CHP|110|San Lucas|true
JAL|110|Unión de Tula|true
MEX|110|Valle de Bravo|true
MIC|110|Zinapécuaro|true
OAX|110|San Antonio Sinicahua|true
PUE|110|Palmar de Bravo|true
VER|110|Mixtla de Altamirano|true
CHP|111|Zinacantán|true
JAL|111|Valle de Guadalupe|true
MEX|111|Villa de Allende|true
MIC|111|Ziracuaretiro|true
OAX|111|San Antonio Tepetlapa|true
PUE|111|Pantepec|true
VER|111|Moloacán|true
CHP|112|San Juan Cancuc|true
JAL|112|Valle de Juárez|true
MEX|112|Villa del Carbón|true
MIC|112|Zitácuaro|true
OAX|112|San Baltazar Chichicápam|true
PUE|112|Petlalcingo|true
VER|112|Naolinco|true
CHP|113|Aldama|true
JAL|113|San Gabriel|true
MEX|113|Villa Guerrero|true
MIC|113|José Sixto Verduzco|true
OAX|113|San Baltazar Loxicha|true
PUE|113|Piaxtla|true
VER|113|Naranjal|true
CHP|114|Benemérito de las Américas|true
JAL|114|Villa Corona|true
MEX|114|Villa Victoria|true
OAX|114|San Baltazar Yatzachi el Bajo|true
PUE|114|Puebla|true
VER|114|Nautla|true
CHP|115|Maravilla Tenejapa|true
JAL|115|Villa Guerrero|true
MEX|115|Xonacatlán|true
OAX|115|San Bartolo Coyotepec|true
PUE|115|Quecholac|true
VER|115|Nogales|true
CHP|116|Marqués de Comillas|true
JAL|116|Villa Hidalgo|true
MEX|116|Zacazonapan|true
OAX|116|San Bartolomé Ayautla|true
PUE|116|Quimixtlán|true
VER|116|Oluta|true
CHP|117|Montecristo de Guerrero|true
JAL|117|Cañadas de Obregón|true
MEX|117|Zacualpan|true
OAX|117|San Bartolomé Loxicha|true
PUE|117|Rafael Lara Grajales|true
VER|117|Omealca|true
CHP|118|San Andrés Duraznal|true
JAL|118|Yahualica de González Gallo|true
MEX|118|Zinacantepec|true
OAX|118|San Bartolomé Quialana|true
PUE|118|Los Reyes de Juárez|true
VER|118|Orizaba|true
CHP|119|Santiago el Pinar|true
JAL|119|Zacoalco de Torres|true
MEX|119|Zumpahuacán|true
OAX|119|San Bartolomé Yucuañe|true
PUE|119|San Andrés Cholula|true
VER|119|Otatitlán|true
JAL|120|Zapopan|true
MEX|120|Zumpango|true
OAX|120|San Bartolomé Zoogocho|true
PUE|120|San Antonio Cañada|true
VER|120|Oteapan|true
JAL|121|Zapotiltic|true
MEX|121|Cuautitlán Izcalli|true
OAX|121|San Bartolo Soyaltepec|true
PUE|121|San Diego la Mesa Tochimiltzingo|true
VER|121|Ozuluama de Mascareñas|true
JAL|122|Zapotitlán de Vadillo|true
MEX|122|Valle de Chalco Solidaridad|true
OAX|122|San Bartolo Yautepec|true
PUE|122|San Felipe Teotlalcingo|true
VER|122|Pajapan|true
JAL|123|Zapotlán del Rey|true
MEX|123|Luvianos|true
OAX|123|San Bernardo Mixtepec|true
PUE|123|San Felipe Tepatlán|true
VER|123|Pánuco|true
JAL|124|Zapotlanejo|true
MEX|124|San José del Rincón|true
OAX|124|San Blas Atempa|true
PUE|124|San Gabriel Chilac|true
VER|124|Papantla|true
JAL|125|San Ignacio Cerro Gordo|true
MEX|125|Tonanitla|true
OAX|125|San Carlos Yautepec|true
PUE|125|San Gregorio Atzompa|true
VER|125|Paso del Macho|true
OAX|126|San Cristóbal Amatlán|true
PUE|126|San Jerónimo Tecuanipan|true
VER|126|Paso de Ovejas|true
OAX|127|San Cristóbal Amoltepec|true
PUE|127|San Jerónimo Xayacatlán|true
VER|127|La Perla|true
OAX|128|San Cristóbal Lachirioag|true
PUE|128|San José Chiapa|true
VER|128|Perote|true
OAX|129|San Cristóbal Suchixtlahuaca|true
PUE|129|San José Miahuatlán|true
VER|129|Platón Sánchez|true
OAX|130|San Dionisio del Mar|true
PUE|130|San Juan Atenco|true
VER|130|Playa Vicente|true
OAX|131|San Dionisio Ocotepec|true
PUE|131|San Juan Atzompa|true
VER|131|Poza Rica de Hidalgo|true
OAX|132|San Dionisio Ocotlán|true
PUE|132|San Martín Texmelucan|true
VER|132|Las Vigas de Ramírez|true
OAX|133|San Esteban Atatlahuca|true
PUE|133|San Martín Totoltepec|true
VER|133|Pueblo Viejo|true
OAX|134|San Felipe Jalapa de Díaz|true
PUE|134|San Matías Tlalancaleca|true
VER|134|Puente Nacional|true
OAX|135|San Felipe Tejalápam|true
PUE|135|San Miguel Ixitlán|true
VER|135|Rafael Delgado|true
OAX|136|San Felipe Usila|true
PUE|136|San Miguel Xoxtla|true
VER|136|Rafael Lucio|true
OAX|137|San Francisco Cahuacuá|true
PUE|137|San Nicolás Buenos Aires|true
VER|137|Los Reyes|true
OAX|138|San Francisco Cajonos|true
PUE|138|San Nicolás de los Ranchos|true
VER|138|Río Blanco|true
OAX|139|San Francisco Chapulapa|true
PUE|139|San Pablo Anicano|true
VER|139|Saltabarranca|true
OAX|140|San Francisco Chindúa|true
PUE|140|San Pedro Cholula|true
VER|140|San Andrés Tenejapan|true
OAX|141|San Francisco del Mar|true
PUE|141|San Pedro Yeloixtlahuaca|true
VER|141|San Andrés Tuxtla|true
OAX|142|San Francisco Huehuetlán|true
PUE|142|San Salvador el Seco|true
VER|142|San Juan Evangelista|true
OAX|143|San Francisco Ixhuatán|true
PUE|143|San Salvador el Verde|true
VER|143|Santiago Tuxtla|true
OAX|144|San Francisco Jaltepetongo|true
PUE|144|San Salvador Huixcolotla|true
VER|144|Sayula de Alemán|true
OAX|145|San Francisco Lachigoló|true
PUE|145|San Sebastián Tlacotepec|true
VER|145|Soconusco|true
OAX|146|San Francisco Logueche|true
PUE|146|Santa Catarina Tlaltempan|true
VER|146|Sochiapa|true
OAX|147|San Francisco Nuxaño|true
PUE|147|Santa Inés Ahuatempan|true
VER|147|Soledad Atzompa|true
OAX|148|San Francisco Ozolotepec|true
PUE|148|Santa Isabel Cholula|true
VER|148|Soledad de Doblado|true
OAX|149|San Francisco Sola|true
PUE|149|Santiago Miahuatlán|true
VER|149|Soteapan|true
OAX|150|San Francisco Telixtlahuaca|true
PUE|150|Huehuetlán el Grande|true
VER|150|Tamalín|true
OAX|151|San Francisco Teopan|true
PUE|151|Santo Tomás Hueyotlipan|true
VER|151|Tamiahua|true
OAX|152|San Francisco Tlapancingo|true
PUE|152|Soltepec|true
VER|152|Tampico Alto|true
OAX|153|San Gabriel Mixtepec|true
PUE|153|Tecali de Herrera|true
VER|153|Tancoco|true
OAX|154|San Ildefonso Amatlán|true
PUE|154|Tecamachalco|true
VER|154|Tantima|true
OAX|155|San Ildefonso Sola|true
PUE|155|Tecomatlán|true
VER|155|Tantoyuca|true
OAX|156|San Ildefonso Villa Alta|true
PUE|156|Tehuacán|true
VER|156|Tatatila|true
OAX|157|San Jacinto Amilpas|true
PUE|157|Tehuitzingo|true
VER|157|Castillo de Teayo|true
OAX|158|San Jacinto Tlacotepec|true
PUE|158|Tenampulco|true
VER|158|Tecolutla|true
OAX|159|San Jerónimo Coatlán|true
PUE|159|Teopantlán|true
VER|159|Tehuipango|true
OAX|160|San Jerónimo Silacayoapilla|true
PUE|160|Teotlalco|true
VER|160|Álamo Temapache|true
OAX|161|San Jerónimo Sosola|true
PUE|161|Tepanco de López|true
VER|161|Tempoal|true
OAX|162|San Jerónimo Taviche|true
PUE|162|Tepango de Rodríguez|true
VER|162|Tenampa|true
OAX|163|San Jerónimo Tecóatl|true
PUE|163|Tepatlaxco de Hidalgo|true
VER|163|Tenochtitlán|true
OAX|164|San Jorge Nuchita|true
PUE|164|Tepeaca|true
VER|164|Teocelo|true
OAX|165|San José Ayuquila|true
PUE|165|Tepemaxalco|true
VER|165|Tepatlaxco|true
OAX|166|San José Chiltepec|true
PUE|166|Tepeojuma|true
VER|166|Tepetlán|true
OAX|167|San José del Peñasco|true
PUE|167|Tepetzintla|true
VER|167|Tepetzintla|true
OAX|168|San José Estancia Grande|true
PUE|168|Tepexco|true
VER|168|Tequila|true
OAX|169|San José Independencia|true
PUE|169|Tepexi de Rodríguez|true
VER|169|José Azueta|true
OAX|170|San José Lachiguiri|true
PUE|170|Tepeyahualco|true
VER|170|Texcatepec|true
OAX|171|San José Tenango|true
PUE|171|Tepeyahualco de Cuauhtémoc|true
VER|171|Texhuacán|true
OAX|172|San Juan Achiutla|true
PUE|172|Tetela de Ocampo|true
VER|172|Texistepec|true
OAX|173|San Juan Atepec|true
PUE|173|Teteles de Avila Castillo|true
VER|173|Tezonapa|true
OAX|174|Ánimas Trujano|true
PUE|174|Teziutlán|true
VER|174|Tierra Blanca|true
OAX|175|San Juan Bautista Atatlahuca|true
PUE|175|Tianguismanalco|true
VER|175|Tihuatlán|true
OAX|176|San Juan Bautista Coixtlahuaca|true
PUE|176|Tilapa|true
VER|176|Tlacojalpan|true
OAX|177|San Juan Bautista Cuicatlán|true
PUE|177|Tlacotepec de Benito Juárez|true
VER|177|Tlacolulan|true
OAX|178|San Juan Bautista Guelache|true
PUE|178|Tlacuilotepec|true
VER|178|Tlacotalpan|true
OAX|179|San Juan Bautista Jayacatlán|true
PUE|179|Tlachichuca|true
VER|179|Tlacotepec de Mejía|true
OAX|180|San Juan Bautista Lo de Soto|true
PUE|180|Tlahuapan|true
VER|180|Tlachichilco|true
OAX|181|San Juan Bautista Suchitepec|true
PUE|181|Tlaltenango|true
VER|181|Tlalixcoyan|true
OAX|182|San Juan Bautista Tlacoatzintepec|true
PUE|182|Tlanepantla|true
VER|182|Tlalnelhuayocan|true
OAX|183|San Juan Bautista Tlachichilco|true
PUE|183|Tlaola|true
VER|183|Tlapacoyan|true
OAX|184|San Juan Bautista Tuxtepec|true
PUE|184|Tlapacoya|true
VER|184|Tlaquilpa|true
OAX|185|San Juan Cacahuatepec|true
PUE|185|Tlapanalá|true
VER|185|Tlilapan|true
OAX|186|San Juan Cieneguilla|true
PUE|186|Tlatlauquitepec|true
VER|186|Tomatlán|true
OAX|187|San Juan Coatzóspam|true
PUE|187|Tlaxco|true
VER|187|Tonayán|true
OAX|188|San Juan Colorado|true
PUE|188|Tochimilco|true
VER|188|Totutla|true
OAX|189|San Juan Comaltepec|true
PUE|189|Tochtepec|true
VER|189|Tuxpan|true
OAX|190|San Juan Cotzocón|true
PUE|190|Totoltepec de Guerrero|true
VER|190|Tuxtilla|true
OAX|191|San Juan Chicomezúchil|true
PUE|191|Tulcingo|true
VER|191|Ursulo Galván|true
OAX|192|San Juan Chilateca|true
PUE|192|Tuzamapan de Galeana|true
VER|192|Vega de Alatorre|true
OAX|193|San Juan del Estado|true
PUE|193|Tzicatlacoyan|true
VER|193|Veracruz|true
OAX|194|San Juan del Río|true
PUE|194|Venustiano Carranza|true
VER|194|Villa Aldama|true
OAX|195|San Juan Diuxi|true
PUE|195|Vicente Guerrero|true
VER|195|Xoxocotla|true
OAX|196|San Juan Evangelista Analco|true
PUE|196|Xayacatlán de Bravo|true
VER|196|Yanga|true
OAX|197|San Juan Guelavía|true
PUE|197|Xicotepec|true
VER|197|Yecuatla|true
OAX|198|San Juan Guichicovi|true
PUE|198|Xicotlán|true
VER|198|Zacualpan|true
OAX|199|San Juan Ihualtepec|true
PUE|199|Xiutetelco|true
VER|199|Zaragoza|true
OAX|200|San Juan Juquila Mixes|true
PUE|200|Xochiapulco|true
VER|200|Zentla|true
OAX|201|San Juan Juquila Vijanos|true
PUE|201|Xochiltepec|true
VER|201|Zongolica|true
OAX|202|San Juan Lachao|true
PUE|202|Xochitlán de Vicente Suárez|true
VER|202|Zontecomatlán de López y Fuentes|true
OAX|203|San Juan Lachigalla|true
PUE|203|Xochitlán Todos Santos|true
VER|203|Zozocolco de Hidalgo|true
OAX|204|San Juan Lajarcia|true
PUE|204|Yaonáhuac|true
VER|204|Agua Dulce|true
OAX|205|San Juan Lalana|true
PUE|205|Yehualtepec|true
VER|205|El Higo|true
OAX|206|San Juan de los Cués|true
PUE|206|Zacapala|true
VER|206|Nanchital de Lázaro Cárdenas del Río|true
OAX|207|San Juan Mazatlán|true
PUE|207|Zacapoaxtla|true
VER|207|Tres Valles|true
OAX|208|San Juan Mixtepec -Dto. 08 -|true
PUE|208|Zacatlán|true
VER|208|Carlos A. Carrillo|true
OAX|209|San Juan Mixtepec -Dto. 26 -|true
PUE|209|Zapotitlán|true
VER|209|Tatahuicapan de Juárez|true
OAX|210|San Juan Ñumí|true
PUE|210|Zapotitlán de Méndez|true
VER|210|Uxpanapa|true
OAX|211|San Juan Ozolotepec|true
PUE|211|Zaragoza|true
VER|211|San Rafael|true
OAX|212|San Juan Petlapa|true
PUE|212|Zautla|true
VER|212|Santiago Sochiapan|true
OAX|213|San Juan Quiahije|true
PUE|213|Zihuateutla|true
OAX|214|San Juan Quiotepec|true
PUE|214|Zinacatepec|true
OAX|215|San Juan Sayultepec|true
PUE|215|Zongozotla|true
OAX|216|San Juan Tabaá|true
PUE|216|Zoquiapan|true
OAX|217|San Juan Tamazola|true
PUE|217|Zoquitlán|true
OAX|218|San Juan Teita|true
OAX|219|San Juan Teitipac|true
OAX|220|San Juan Tepeuxila|true
OAX|221|San Juan Teposcolula|true
OAX|222|San Juan Yaeé|true
OAX|223|San Juan Yatzona|true
OAX|224|San Juan Yucuita|true
OAX|225|San Lorenzo|true
OAX|226|San Lorenzo Albarradas|true
OAX|227|San Lorenzo Cacaotepec|true
OAX|228|San Lorenzo Cuaunecuiltitla|true
OAX|229|San Lorenzo Texmelúcan|true
OAX|230|San Lorenzo Victoria|true
OAX|231|San Lucas Camotlán|true
OAX|232|San Lucas Ojitlán|true
OAX|233|San Lucas Quiaviní|true
OAX|234|San Lucas Zoquiápam|true
OAX|235|San Luis Amatlán|true
OAX|236|San Marcial Ozolotepec|true
OAX|237|San Marcos Arteaga|true
OAX|238|San Martín de los Cansecos|true
OAX|239|San Martín Huamelúlpam|true
OAX|240|San Martín Itunyoso|true
OAX|241|San Martín Lachilá|true
OAX|242|San Martín Peras|true
OAX|243|San Martín Tilcajete|true
OAX|244|San Martín Toxpalan|true
OAX|245|San Martín Zacatepec|true
OAX|246|San Mateo Cajonos|true
OAX|247|Capulálpam de Méndez|true
OAX|248|San Mateo del Mar|true
OAX|249|San Mateo Yoloxochitlán|true
OAX|250|San Mateo Etlatongo|true
OAX|251|San Mateo Nejápam|true
OAX|252|San Mateo Peñasco|true
OAX|253|San Mateo Piñas|true
OAX|254|San Mateo Río Hondo|true
OAX|255|San Mateo Sindihui|true
OAX|256|San Mateo Tlapiltepec|true
OAX|257|San Melchor Betaza|true
OAX|258|San Miguel Achiutla|true
OAX|259|San Miguel Ahuehuetitlán|true
OAX|260|San Miguel Aloápam|true
OAX|261|San Miguel Amatitlán|true
OAX|262|San Miguel Amatlán|true
OAX|263|San Miguel Coatlán|true
OAX|264|San Miguel Chicahua|true
OAX|265|San Miguel Chimalapa|true
OAX|266|San Miguel del Puerto|true
OAX|267|San Miguel del Río|true
OAX|268|San Miguel Ejutla|true
OAX|269|San Miguel el Grande|true
OAX|270|San Miguel Huautla|true
OAX|271|San Miguel Mixtepec|true
OAX|272|San Miguel Panixtlahuaca|true
OAX|273|San Miguel Peras|true
OAX|274|San Miguel Piedras|true
OAX|275|San Miguel Quetzaltepec|true
OAX|276|San Miguel Santa Flor|true
OAX|277|Villa Sola de Vega|true
OAX|278|San Miguel Soyaltepec|true
OAX|279|San Miguel Suchixtepec|true
OAX|280|Villa Talea de Castro|true
OAX|281|San Miguel Tecomatlán|true
OAX|282|San Miguel Tenango|true
OAX|283|San Miguel Tequixtepec|true
OAX|284|San Miguel Tilquiápam|true
OAX|285|San Miguel Tlacamama|true
OAX|286|San Miguel Tlacotepec|true
OAX|287|San Miguel Tulancingo|true
OAX|288|San Miguel Yotao|true
OAX|289|San Nicolás|true
OAX|290|San Nicolás Hidalgo|true
OAX|291|San Pablo Coatlán|true
OAX|292|San Pablo Cuatro Venados|true
OAX|293|San Pablo Etla|true
OAX|294|San Pablo Huitzo|true
OAX|295|San Pablo Huixtepec|true
OAX|296|San Pablo Macuiltianguis|true
OAX|297|San Pablo Tijaltepec|true
OAX|298|San Pablo Villa de Mitla|true
OAX|299|San Pablo Yaganiza|true
OAX|300|San Pedro Amuzgos|true
OAX|301|San Pedro Apóstol|true
OAX|302|San Pedro Atoyac|true
OAX|303|San Pedro Cajonos|true
OAX|304|San Pedro Coxcaltepec Cántaros|true
OAX|305|San Pedro Comitancillo|true
OAX|306|San Pedro el Alto|true
OAX|307|San Pedro Huamelula|true
OAX|308|San Pedro Huilotepec|true
OAX|309|San Pedro Ixcatlán|true
OAX|310|San Pedro Ixtlahuaca|true
OAX|311|San Pedro Jaltepetongo|true
OAX|312|San Pedro Jicayán|true
OAX|313|San Pedro Jocotipac|true
OAX|314|San Pedro Juchatengo|true
OAX|315|San Pedro Mártir|true
OAX|316|San Pedro Mártir Quiechapa|true
OAX|317|San Pedro Mártir Yucuxaco|true
OAX|318|San Pedro Mixtepec -Dto. 22 -|true
OAX|319|San Pedro Mixtepec -Dto. 26 -|true
OAX|320|San Pedro Molinos|true
OAX|321|San Pedro Nopala|true
OAX|322|San Pedro Ocopetatillo|true
OAX|323|San Pedro Ocotepec|true
OAX|324|San Pedro Pochutla|true
OAX|325|San Pedro Quiatoni|true
OAX|326|San Pedro Sochiápam|true
OAX|327|San Pedro Tapanatepec|true
OAX|328|San Pedro Taviche|true
OAX|329|San Pedro Teozacoalco|true
OAX|330|San Pedro Teutila|true
OAX|331|San Pedro Tidaá|true
OAX|332|San Pedro Topiltepec|true
OAX|333|San Pedro Totolápam|true
OAX|334|Villa de Tututepec de Melchor Ocampo|true
OAX|335|San Pedro Yaneri|true
OAX|336|San Pedro Yólox|true
OAX|337|San Pedro y San Pablo Ayutla|true
OAX|338|Villa de Etla|true
OAX|339|San Pedro y San Pablo Teposcolula|true
OAX|340|San Pedro y San Pablo Tequixtepec|true
OAX|341|San Pedro Yucunama|true
OAX|342|San Raymundo Jalpan|true
OAX|343|San Sebastián Abasolo|true
OAX|344|San Sebastián Coatlán|true
OAX|345|San Sebastián Ixcapa|true
OAX|346|San Sebastián Nicananduta|true
OAX|347|San Sebastián Río Hondo|true
OAX|348|San Sebastián Tecomaxtlahuaca|true
OAX|349|San Sebastián Teitipac|true
OAX|350|San Sebastián Tutla|true
OAX|351|San Simón Almolongas|true
OAX|352|San Simón Zahuatlán|true
OAX|353|Santa Ana|true
OAX|354|Santa Ana Ateixtlahuaca|true
OAX|355|Santa Ana Cuauhtémoc|true
OAX|356|Santa Ana del Valle|true
OAX|357|Santa Ana Tavela|true
OAX|358|Santa Ana Tlapacoyan|true
OAX|359|Santa Ana Yareni|true
OAX|360|Santa Ana Zegache|true
OAX|361|Santa Catalina Quierí|true
OAX|362|Santa Catarina Cuixtla|true
OAX|363|Santa Catarina Ixtepeji|true
OAX|364|Santa Catarina Juquila|true
OAX|365|Santa Catarina Lachatao|true
OAX|366|Santa Catarina Loxicha|true
OAX|367|Santa Catarina Mechoacán|true
OAX|368|Santa Catarina Minas|true
OAX|369|Santa Catarina Quiané|true
OAX|370|Santa Catarina Tayata|true
OAX|371|Santa Catarina Ticuá|true
OAX|372|Santa Catarina Yosonotú|true
OAX|373|Santa Catarina Zapoquila|true
OAX|374|Santa Cruz Acatepec|true
OAX|375|Santa Cruz Amilpas|true
OAX|376|Santa Cruz de Bravo|true
OAX|377|Santa Cruz Itundujia|true
OAX|378|Santa Cruz Mixtepec|true
OAX|379|Santa Cruz Nundaco|true
OAX|380|Santa Cruz Papalutla|true
OAX|381|Santa Cruz Tacache de Mina|true
OAX|382|Santa Cruz Tacahua|true
OAX|383|Santa Cruz Tayata|true
OAX|384|Santa Cruz Xitla|true
OAX|385|Santa Cruz Xoxocotlán|true
OAX|386|Santa Cruz Zenzontepec|true
OAX|387|Santa Gertrudis|true
OAX|388|Santa Inés del Monte|true
OAX|389|Santa Inés Yatzeche|true
OAX|390|Santa Lucía del Camino|true
OAX|391|Santa Lucía Miahuatlán|true
OAX|392|Santa Lucía Monteverde|true
OAX|393|Santa Lucía Ocotlán|true
OAX|394|Santa María Alotepec|true
OAX|395|Santa María Apazco|true
OAX|396|Santa María la Asunción|true
OAX|397|Heroica Ciudad de Tlaxiaco|true
OAX|398|Ayoquezco de Aldama|true
OAX|399|Santa María Atzompa|true
OAX|400|Santa María Camotlán|true
OAX|401|Santa María Colotepec|true
OAX|402|Santa María Cortijo|true
